issue_id,commit_id,p_x,l_x,issue_desc,issue_comments,summary,files,created_at,closed_at,commit_time
104,dbbd4ef6012e41811e4d34b77b6e621abbb89329,1.040276310959598e-05,0,,Move dev dependencies to dev group,Merge pull request # 103 from Project-C-SQL/feat/githooks,"['README.md', 'docs/conf.py', 'poetry.lock', 'pyproject.toml', 'src/pg4n/cmp_domain_checker.py', 'src/pg4n/eq_wildcard_checker.py', 'src/pg4n/implied_expression_checker.py', 'src/pg4n/main.py', 'src/pg4n/psqlconninfo.py', 'src/pg4n/psqlparser.py', 'src/pg4n/psqlwrapper.py', 'src/pg4n/qepparser.py', 'src/pg4n/semanticrouter.py', 'src/pg4n/strange_having_checker.py', 'src/pg4n/subquery_order_by_checker.py', 'src/pg4n/subquery_select_checker.py', 'src/pg4n/sum_distinct_checker.py', 'src/pg4n/test/test_cmp_domain_checker.py', 'src/pg4n/test/test_config_parser.py', 'src/pg4n/test/test_implied_expression_checker.py', 'src/pg4n/test/test_psqlparser.py', 'src/pg4n/test/test_psqlwrapper.py', 'src/pg4n/test/test_qepparser.py', 'src/pg4n/test/test_subquery_order_by_checker.py', 'src/pg4n/test/test_subquery_select_checker.py']",2022-12-22 10:26:23+00:00,2022-12-22 11:19:19+00:00,2022-12-22 12:07:50+02:00
104,149f24e74104b324b62326453e7cbe12b53a5f5a,1.0279195521434303e-05,0,,Move dev dependencies to dev group,Merge pull request # 101 from Project-C-SQL/feat/maintenance-plan,"['docs/architecture.jpg', 'docs/architecture.md', 'docs/index.rst', 'docs/interfaces.md', 'docs/maintenance-plan.md', 'docs/pg4n.md', 'docs/program-architecture.md']",2022-12-22 10:26:23+00:00,2022-12-22 11:19:19+00:00,2022-12-16 18:54:08+02:00
104,f3289740648ca885a1b843623ce26ede02099f61,1.0466798812558409e-05,0,,Move dev dependencies to dev group,Merge pull request # 102 from Project-C-SQL/fix/config-eval,"['src/pg4n/main.py', 'src/pg4n/semanticrouter.py', 'src/pg4n/sum_distinct_checker.py']",2022-12-22 10:26:23+00:00,2022-12-22 11:19:19+00:00,2022-12-16 18:16:25+02:00
104,e480bcd928e0741b94bdc068c3a1ba8736f43057,1.0382752407167573e-05,0,,Move dev dependencies to dev group,Merge pull request # 99 from Project-C-SQL/fix/sqlparser-error-handling,['src/pg4n/sqlparser.py'],2022-12-22 10:26:23+00:00,2022-12-22 11:19:19+00:00,2022-12-16 15:31:29+02:00
104,baf12acc335af14d9708a980b5cb2d5b0183ddbe,1.039213293552166e-05,0,,Move dev dependencies to dev group,Merge pull request # 98 from Project-C-SQL/fix/checker-crashes,"['src/pg4n/inconsistent_expression_checker.py', 'src/pg4n/subquery_order_by_checker.py']",2022-12-22 10:26:23+00:00,2022-12-22 11:19:19+00:00,2022-12-16 15:01:42+02:00
104,3d6dec83450eb47b7c1c89380c7d32be851a2780,1.046583020070102e-05,0,,Move dev dependencies to dev group,Merge pull request # 97 from Project-C-SQL/fix/qepparser-crash,"['src/pg4n/implied_expression_checker.py', 'src/pg4n/qepparser.py', 'src/pg4n/subquery_order_by_checker.py']",2022-12-22 10:26:23+00:00,2022-12-22 11:19:19+00:00,2022-12-16 13:05:50+02:00
104,535fdf800713ce7b74f1e330e9c02af0bb981db2,1.0255949746351687e-05,0,,Move dev dependencies to dev group,Merge pull request # 95 from Project-C-SQL/feat/error-handling-and-syntax-error-detection,"['src/pg4n/main.py', 'src/pg4n/psqlconninfo.py', 'src/pg4n/psqlparser.py', 'src/pg4n/psqlwrapper.py', 'src/pg4n/semanticrouter.py', 'src/pg4n/test/test_psqlparser.py', 'src/pg4n/test/test_psqlwrapper.py']",2022-12-22 10:26:23+00:00,2022-12-22 11:19:19+00:00,2022-12-12 14:47:03+02:00
104,89f77867806bb11df2be061fb4e287ef3bedaf62,1.0384188499301672e-05,0,,Move dev dependencies to dev group,Merge pull request # 94 from Project-C-SQL/feat/inconsistent-expression,"['scripts/gen_config_values.bash', 'src/pg4n/config_values.py', 'src/pg4n/inconsistent_expression_checker.py', 'src/pg4n/semanticrouter.py', 'src/pg4n/test/test_inconsistent_expression_checker.py']",2022-12-22 10:26:23+00:00,2022-12-22 11:19:19+00:00,2022-12-10 16:52:54+02:00
104,ff25e18f8bfefbf98a4f27a1eccaf633c8313844,1.0467007996339817e-05,0,,Move dev dependencies to dev group,Merge pull request # 93 from Project-C-SQL/fix/sqlparser-typeconv,"['src/pg4n/sqlparser.py', 'src/pg4n/test/test_sqlparser.py']",2022-12-22 10:26:23+00:00,2022-12-22 11:19:19+00:00,2022-12-02 19:51:33+02:00
104,0499f91bd01fde04e830476f7024c376a5bbedfb,1.0449833098391537e-05,0,,Move dev dependencies to dev group,Merge pull request # 84 from Project-C-SQL/fix/missing-checkers,"['scripts/gen_config_values.bash', 'src/pg4n/cmp_domain_checker.py', 'src/pg4n/config_values.py', 'src/pg4n/eq_wildcard_checker.py', 'src/pg4n/implied_expression_checker.py', 'src/pg4n/semanticrouter.py', 'src/pg4n/strange_having_checker.py', 'src/pg4n/subquery_order_by_checker.py', 'src/pg4n/subquery_orderby_checker.py', 'src/pg4n/subquery_select_checker.py', 'src/pg4n/sum_distinct_checker.py', 'src/pg4n/test/test_config_parser.py', 'src/pg4n/test/test_subquery_order_by_checker.py', 'src/pg4n/test/test_subquery_orderby_checker.py']",2022-12-22 10:26:23+00:00,2022-12-22 11:19:19+00:00,2022-11-25 13:51:14+02:00
